measurement_id,pair_id,timestamp,api_type,scenario_id,scenario_name,repository,owner,repo,run_number,order_index,http_status,success,elapsed_ms,response_bytes,request_count,attempts,token_label,error
public-apis/public-apis:C2:run023:GraphQL,public-apis/public-apis:C2:run023,2026-06-18T00:55:40.807348Z,GraphQL,C2,recent_pull_requests,public-apis/public-apis,public-apis,public-apis,23,1,200,1,564.128,2504,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C2:run023:REST,public-apis/public-apis:C2:run023,2026-06-18T00:55:41.453372Z,REST,C2,recent_pull_requests,public-apis/public-apis,public-apis,public-apis,23,2,200,1,642.630,166728,1,1,GITHUB_REST_TOKEN,
public-apis/public-apis:C2:run024:REST,public-apis/public-apis:C2:run024,2026-06-18T00:55:42.450706Z,REST,C2,recent_pull_requests,public-apis/public-apis,public-apis,public-apis,24,1,200,1,992.120,166728,1,1,GITHUB_REST_TOKEN,
public-apis/public-apis:C2:run024:GraphQL,public-apis/public-apis:C2:run024,2026-06-18T00:55:43.058515Z,GraphQL,C2,recent_pull_requests,public-apis/public-apis,public-apis,public-apis,24,2,200,1,606.398,2504,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C2:run025:GraphQL,public-apis/public-apis:C2:run025,2026-06-18T00:55:43.673552Z,GraphQL,C2,recent_pull_requests,public-apis/public-apis,public-apis,public-apis,25,1,200,1,613.798,2504,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C2:run025:REST,public-apis/public-apis:C2:run025,2026-06-18T00:55:44.551405Z,REST,C2,recent_pull_requests,public-apis/public-apis,public-apis,public-apis,25,2,200,1,874.283,166728,1,1,GITHUB_REST_TOKEN,
public-apis/public-apis:C2:run026:REST,public-apis/public-apis:C2:run026,2026-06-18T00:55:45.454756Z,REST,C2,recent_pull_requests,public-apis/public-apis,public-apis,public-apis,26,1,200,1,899.825,166728,1,1,GITHUB_REST_TOKEN,
public-apis/public-apis:C2:run026:GraphQL,public-apis/public-apis:C2:run026,2026-06-18T00:55:46.028049Z,GraphQL,C2,recent_pull_requests,public-apis/public-apis,public-apis,public-apis,26,2,200,1,572.127,2504,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C2:run027:REST,public-apis/public-apis:C2:run027,2026-06-18T00:55:47.122002Z,REST,C2,recent_pull_requests,public-apis/public-apis,public-apis,public-apis,27,1,200,1,1091.994,166728,1,1,GITHUB_REST_TOKEN,
public-apis/public-apis:C2:run027:GraphQL,public-apis/public-apis:C2:run027,2026-06-18T00:55:47.769263Z,GraphQL,C2,recent_pull_requests,public-apis/public-apis,public-apis,public-apis,27,2,200,1,646.492,2504,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C2:run028:REST,public-apis/public-apis:C2:run028,2026-06-18T00:55:48.896474Z,REST,C2,recent_pull_requests,public-apis/public-apis,public-apis,public-apis,28,1,200,1,1123.612,166728,1,1,GITHUB_REST_TOKEN,
public-apis/public-apis:C2:run028:GraphQL,public-apis/public-apis:C2:run028,2026-06-18T00:55:49.818236Z,GraphQL,C2,recent_pull_requests,public-apis/public-apis,public-apis,public-apis,28,2,200,1,920.678,2504,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C2:run029:REST,public-apis/public-apis:C2:run029,2026-06-18T00:55:50.505677Z,REST,C2,recent_pull_requests,public-apis/public-apis,public-apis,public-apis,29,1,200,1,683.846,166728,1,1,GITHUB_REST_TOKEN,
public-apis/public-apis:C2:run029:GraphQL,public-apis/public-apis:C2:run029,2026-06-18T00:55:51.051031Z,GraphQL,C2,recent_pull_requests,public-apis/public-apis,public-apis,public-apis,29,2,200,1,544.196,2504,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C2:run030:REST,public-apis/public-apis:C2:run030,2026-06-18T00:55:51.698937Z,REST,C2,recent_pull_requests,public-apis/public-apis,public-apis,public-apis,30,1,200,1,644.314,166728,1,1,GITHUB_REST_TOKEN,
public-apis/public-apis:C2:run030:GraphQL,public-apis/public-apis:C2:run030,2026-06-18T00:55:52.479071Z,GraphQL,C2,recent_pull_requests,public-apis/public-apis,public-apis,public-apis,30,2,200,1,778.915,2504,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C3:run001:GraphQL,public-apis/public-apis:C3:run001,2026-06-18T00:55:52.991799Z,GraphQL,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,1,1,200,1,511.573,2223,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C3:run001:REST,public-apis/public-apis:C3:run001,2026-06-18T00:55:53.532428Z,REST,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,1,2,200,1,538.964,31805,1,1,GITHUB_REST_TOKEN,
public-apis/public-apis:C3:run002:GraphQL,public-apis/public-apis:C3:run002,2026-06-18T00:55:54.016789Z,GraphQL,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,2,1,200,1,483.225,2223,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C3:run002:REST,public-apis/public-apis:C3:run002,2026-06-18T00:55:54.689091Z,REST,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,2,2,200,1,669.859,31805,1,1,GITHUB_REST_TOKEN,
public-apis/public-apis:C3:run003:REST,public-apis/public-apis:C3:run003,2026-06-18T00:55:55.369476Z,REST,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,3,1,200,1,678.668,31805,1,1,GITHUB_REST_TOKEN,
public-apis/public-apis:C3:run003:GraphQL,public-apis/public-apis:C3:run003,2026-06-18T00:55:55.858186Z,GraphQL,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,3,2,200,1,487.732,2223,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C3:run004:GraphQL,public-apis/public-apis:C3:run004,2026-06-18T00:55:56.370209Z,GraphQL,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,4,1,200,1,510.970,2223,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C3:run004:REST,public-apis/public-apis:C3:run004,2026-06-18T00:55:57.112150Z,REST,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,4,2,200,1,740.377,31805,1,1,GITHUB_REST_TOKEN,
public-apis/public-apis:C3:run005:GraphQL,public-apis/public-apis:C3:run005,2026-06-18T00:55:57.598649Z,GraphQL,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,5,1,200,1,485.463,2223,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C3:run005:REST,public-apis/public-apis:C3:run005,2026-06-18T00:55:58.132152Z,REST,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,5,2,200,1,532.392,31805,1,1,GITHUB_REST_TOKEN,
public-apis/public-apis:C3:run006:GraphQL,public-apis/public-apis:C3:run006,2026-06-18T00:55:58.622900Z,GraphQL,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,6,1,200,1,489.649,2223,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C3:run006:REST,public-apis/public-apis:C3:run006,2026-06-18T00:55:59.157666Z,REST,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,6,2,200,1,533.154,31805,1,1,GITHUB_REST_TOKEN,
public-apis/public-apis:C3:run007:REST,public-apis/public-apis:C3:run007,2026-06-18T00:55:59.770150Z,REST,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,7,1,200,1,610.798,31805,1,1,GITHUB_REST_TOKEN,
public-apis/public-apis:C3:run007:GraphQL,public-apis/public-apis:C3:run007,2026-06-18T00:56:00.265484Z,GraphQL,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,7,2,200,1,494.252,2223,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C3:run008:GraphQL,public-apis/public-apis:C3:run008,2026-06-18T00:56:00.772838Z,GraphQL,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,8,1,200,1,506.336,2223,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C3:run008:REST,public-apis/public-apis:C3:run008,2026-06-18T00:56:01.317104Z,REST,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,8,2,200,1,542.763,31805,1,1,GITHUB_REST_TOKEN,
public-apis/public-apis:C3:run009:REST,public-apis/public-apis:C3:run009,2026-06-18T00:56:01.970752Z,REST,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,9,1,200,1,651.909,31805,1,1,GITHUB_REST_TOKEN,
public-apis/public-apis:C3:run009:GraphQL,public-apis/public-apis:C3:run009,2026-06-18T00:56:02.414099Z,GraphQL,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,9,2,200,1,442.337,2223,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C3:run010:REST,public-apis/public-apis:C3:run010,2026-06-18T00:56:03.335815Z,REST,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,10,1,200,1,920.071,31805,1,1,GITHUB_REST_TOKEN,
public-apis/public-apis:C3:run010:GraphQL,public-apis/public-apis:C3:run010,2026-06-18T00:56:03.845517Z,GraphQL,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,10,2,200,1,508.566,2223,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C3:run011:REST,public-apis/public-apis:C3:run011,2026-06-18T00:56:04.491577Z,REST,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,11,1,200,1,644.383,31805,1,1,GITHUB_REST_TOKEN,
public-apis/public-apis:C3:run011:GraphQL,public-apis/public-apis:C3:run011,2026-06-18T00:56:04.975173Z,GraphQL,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,11,2,200,1,482.449,2223,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C3:run012:REST,public-apis/public-apis:C3:run012,2026-06-18T00:56:05.641575Z,REST,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,12,1,200,1,664.742,31805,1,1,GITHUB_REST_TOKEN,
public-apis/public-apis:C3:run012:GraphQL,public-apis/public-apis:C3:run012,2026-06-18T00:56:06.098289Z,GraphQL,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,12,2,200,1,455.595,2223,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C3:run013:GraphQL,public-apis/public-apis:C3:run013,2026-06-18T00:56:06.540949Z,GraphQL,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,13,1,200,1,441.591,2223,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C3:run013:REST,public-apis/public-apis:C3:run013,2026-06-18T00:56:07.228157Z,REST,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,13,2,200,1,685.671,31805,1,1,GITHUB_REST_TOKEN,
public-apis/public-apis:C3:run014:REST,public-apis/public-apis:C3:run014,2026-06-18T00:56:07.864358Z,REST,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,14,1,200,1,634.574,31805,1,1,GITHUB_REST_TOKEN,
public-apis/public-apis:C3:run014:GraphQL,public-apis/public-apis:C3:run014,2026-06-18T00:56:08.283322Z,GraphQL,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,14,2,200,1,418.012,2223,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C3:run015:GraphQL,public-apis/public-apis:C3:run015,2026-06-18T00:56:08.763883Z,GraphQL,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,15,1,200,1,479.541,2223,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C3:run015:REST,public-apis/public-apis:C3:run015,2026-06-18T00:56:09.396250Z,REST,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,15,2,200,1,630.836,31805,1,1,GITHUB_REST_TOKEN,
public-apis/public-apis:C3:run016:GraphQL,public-apis/public-apis:C3:run016,2026-06-18T00:56:09.887213Z,GraphQL,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,16,1,200,1,489.904,2223,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C3:run016:REST,public-apis/public-apis:C3:run016,2026-06-18T00:56:10.421407Z,REST,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,16,2,200,1,532.664,31805,1,1,GITHUB_REST_TOKEN,
public-apis/public-apis:C3:run017:REST,public-apis/public-apis:C3:run017,2026-06-18T00:56:11.038207Z,REST,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,17,1,200,1,615.142,31805,1,1,GITHUB_REST_TOKEN,
public-apis/public-apis:C3:run017:GraphQL,public-apis/public-apis:C3:run017,2026-06-18T00:56:11.525548Z,GraphQL,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,17,2,200,1,486.301,2223,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C3:run018:GraphQL,public-apis/public-apis:C3:run018,2026-06-18T00:56:12.052638Z,GraphQL,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,18,1,200,1,526.077,2223,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C3:run018:REST,public-apis/public-apis:C3:run018,2026-06-18T00:56:12.688328Z,REST,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,18,2,200,1,634.196,31805,1,1,GITHUB_REST_TOKEN,
public-apis/public-apis:C3:run019:REST,public-apis/public-apis:C3:run019,2026-06-18T00:56:13.313654Z,REST,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,19,1,200,1,623.631,31805,1,1,GITHUB_REST_TOKEN,
public-apis/public-apis:C3:run019:GraphQL,public-apis/public-apis:C3:run019,2026-06-18T00:56:13.880419Z,GraphQL,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,19,2,200,1,565.694,2223,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C3:run020:REST,public-apis/public-apis:C3:run020,2026-06-18T00:56:14.516901Z,REST,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,20,1,200,1,634.752,31805,1,1,GITHUB_REST_TOKEN,
public-apis/public-apis:C3:run020:GraphQL,public-apis/public-apis:C3:run020,2026-06-18T00:56:15.006314Z,GraphQL,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,20,2,200,1,488.435,2223,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C3:run021:GraphQL,public-apis/public-apis:C3:run021,2026-06-18T00:56:15.527135Z,GraphQL,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,21,1,200,1,519.749,2223,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C3:run021:REST,public-apis/public-apis:C3:run021,2026-06-18T00:56:16.164377Z,REST,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,21,2,200,1,635.698,31805,1,1,GITHUB_REST_TOKEN,
public-apis/public-apis:C3:run022:REST,public-apis/public-apis:C3:run022,2026-06-18T00:56:16.875666Z,REST,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,22,1,200,1,709.660,31805,1,1,GITHUB_REST_TOKEN,
public-apis/public-apis:C3:run022:GraphQL,public-apis/public-apis:C3:run022,2026-06-18T00:56:17.370285Z,GraphQL,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,22,2,200,1,493.667,2223,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C3:run023:GraphQL,public-apis/public-apis:C3:run023,2026-06-18T00:56:17.874114Z,GraphQL,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,23,1,200,1,502.686,2223,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C3:run023:REST,public-apis/public-apis:C3:run023,2026-06-18T00:56:18.412770Z,REST,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,23,2,200,1,537.105,31805,1,1,GITHUB_REST_TOKEN,
public-apis/public-apis:C3:run024:GraphQL,public-apis/public-apis:C3:run024,2026-06-18T00:56:18.905290Z,GraphQL,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,24,1,200,1,491.467,2223,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C3:run024:REST,public-apis/public-apis:C3:run024,2026-06-18T00:56:19.535204Z,REST,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,24,2,200,1,628.317,31805,1,1,GITHUB_REST_TOKEN,
public-apis/public-apis:C3:run025:REST,public-apis/public-apis:C3:run025,2026-06-18T00:56:20.197684Z,REST,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,25,1,200,1,660.741,31805,1,1,GITHUB_REST_TOKEN,
public-apis/public-apis:C3:run025:GraphQL,public-apis/public-apis:C3:run025,2026-06-18T00:56:20.639295Z,GraphQL,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,25,2,200,1,440.582,2223,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C3:run026:GraphQL,public-apis/public-apis:C3:run026,2026-06-18T00:56:21.051190Z,GraphQL,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,26,1,200,1,410.864,2223,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C3:run026:REST,public-apis/public-apis:C3:run026,2026-06-18T00:56:21.661852Z,REST,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,26,2,200,1,609.076,31805,1,1,GITHUB_REST_TOKEN,
public-apis/public-apis:C3:run027:REST,public-apis/public-apis:C3:run027,2026-06-18T00:56:22.197413Z,REST,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,27,1,200,1,533.895,31805,1,1,GITHUB_REST_TOKEN,
public-apis/public-apis:C3:run027:GraphQL,public-apis/public-apis:C3:run027,2026-06-18T00:56:22.688025Z,GraphQL,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,27,2,200,1,489.646,2223,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C3:run028:REST,public-apis/public-apis:C3:run028,2026-06-18T00:56:23.165083Z,REST,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,28,1,200,1,475.514,31805,1,1,GITHUB_REST_TOKEN,
public-apis/public-apis:C3:run028:GraphQL,public-apis/public-apis:C3:run028,2026-06-18T00:56:23.609946Z,GraphQL,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,28,2,200,1,443.908,2223,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C3:run029:REST,public-apis/public-apis:C3:run029,2026-06-18T00:56:24.148788Z,REST,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,29,1,200,1,537.740,31805,1,1,GITHUB_REST_TOKEN,
public-apis/public-apis:C3:run029:GraphQL,public-apis/public-apis:C3:run029,2026-06-18T00:56:24.530893Z,GraphQL,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,29,2,200,1,381.346,2223,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C3:run030:GraphQL,public-apis/public-apis:C3:run030,2026-06-18T00:56:24.940346Z,GraphQL,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,30,1,200,1,408.704,2223,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C3:run030:REST,public-apis/public-apis:C3:run030,2026-06-18T00:56:55.192119Z,REST,C3,recent_issues,public-apis/public-apis,public-apis,public-apis,30,2,200,1,915.072,31805,1,2,GITHUB_REST_TOKEN,
public-apis/public-apis:C4:run001:GraphQL,public-apis/public-apis:C4:run001,2026-06-18T00:56:55.973438Z,GraphQL,C4,combined_repository_prs_issues,public-apis/public-apis,public-apis,public-apis,1,1,200,1,780.112,5136,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C4:run001:REST,public-apis/public-apis:C4:run001,2026-06-18T00:56:57.727197Z,REST,C4,combined_repository_prs_issues,public-apis/public-apis,public-apis,public-apis,1,2,200,1,1749.985,205358,3,3,GITHUB_REST_TOKEN,
public-apis/public-apis:C4:run002:REST,public-apis/public-apis:C4:run002,2026-06-18T00:57:00.094040Z,REST,C4,combined_repository_prs_issues,public-apis/public-apis,public-apis,public-apis,2,1,200,1,2361.768,205358,3,3,GITHUB_REST_TOKEN,
public-apis/public-apis:C4:run002:GraphQL,public-apis/public-apis:C4:run002,2026-06-18T00:57:00.892264Z,GraphQL,C4,combined_repository_prs_issues,public-apis/public-apis,public-apis,public-apis,2,2,200,1,796.969,5136,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C4:run003:GraphQL,public-apis/public-apis:C4:run003,2026-06-18T00:57:02.114704Z,GraphQL,C4,combined_repository_prs_issues,public-apis/public-apis,public-apis,public-apis,3,1,200,1,1221.329,5136,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C4:run003:REST,public-apis/public-apis:C4:run003,2026-06-18T00:57:04.288007Z,REST,C4,combined_repository_prs_issues,public-apis/public-apis,public-apis,public-apis,3,2,200,1,2168.394,205358,3,3,GITHUB_REST_TOKEN,
public-apis/public-apis:C4:run004:GraphQL,public-apis/public-apis:C4:run004,2026-06-18T00:57:05.389976Z,GraphQL,C4,combined_repository_prs_issues,public-apis/public-apis,public-apis,public-apis,4,1,200,1,1100.781,5136,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C4:run004:REST,public-apis/public-apis:C4:run004,2026-06-18T00:57:07.252216Z,REST,C4,combined_repository_prs_issues,public-apis/public-apis,public-apis,public-apis,4,2,200,1,1857.523,205358,3,3,GITHUB_REST_TOKEN,
public-apis/public-apis:C4:run005:REST,public-apis/public-apis:C4:run005,2026-06-18T00:57:08.949547Z,REST,C4,combined_repository_prs_issues,public-apis/public-apis,public-apis,public-apis,5,1,200,1,1692.354,205358,3,3,GITHUB_REST_TOKEN,
public-apis/public-apis:C4:run005:GraphQL,public-apis/public-apis:C4:run005,2026-06-18T00:57:09.688741Z,GraphQL,C4,combined_repository_prs_issues,public-apis/public-apis,public-apis,public-apis,5,2,200,1,737.978,5136,1,1,GITHUB_GRAPHQL_TOKEN,
public-apis/public-apis:C4:run006:REST,public-apis/public-apis:C4:run006,2026-06-18T00:57:11.388164Z,REST,C4,combined_repository_prs_issues,public-apis/public-apis,public-apis,public-apis,6,1,200,1,1694.694,205358,3,3,GITHUB_REST_TOKEN,
